ID Employé;Nom;Prénom;Genre;Date de naissance;Âge;Adresse Email;Numéro de téléphone;Adresse postale;Département;Date d'embauche;Date de départ;Ancienneté (années);Poste;Type de contrat;Salaire;Bonus;Congés disponibles (jours);Manager
6d7e8c63-2d26-44be-aa6b-a43a0ec37460;Obrien;Christopher;F;12/11/1974;50;christopher.obrien@xxx.tn;750-412-5560x51995;"76784 Mullen Manors Suite 076
New Kelly, VI 41680";Finance et Comptabilité;08/11/2023;;1;Consultant;temps partiel;43186;4715;18;Jacob Lopez
bbd09a1c-c3d2-4249-a0b3-730f0a2312e8;Martinez;Brianna;F;15/05/1971;53;brianna.martinez@xxx.tn;854.557.1005x4693;"149 Marilyn Viaduct
Jenniferstad, MO 24586";IT;24/10/2021;25/08/2022;1;Formateur;temps partiel;49150;1533;8;Stephen Vazquez
ef58e475-bd33-407b-8984-fec7cf001514;Noble;Jennifer;M;26/06/1989;35;jennifer.noble@xxx.tn;+1-565-545-1927;"92504 Evan Plain
Timothyland, OK 77114";R&D;26/01/2023;;1;Chef de projet;CDD;55506;2940;2;Morgan Banks
7af51c9c-6a45-4145-bcc6-b9501a047c3d;Valencia;Valerie;F;09/11/1965;59;valerie.valencia@xxx.tn;(995)249-9903x4380;"12577 Kim Lodge
New Kimberly, MP 96065";Service Clients;10/10/2022;;2;Développeur;CDD;51495;2580;25;Christopher Moon
d005155c-763f-4720-9de9-4e8ae1312ef9;Wood;Frank;M;22/06/1976;48;frank.wood@xxx.tn;3764910791;"90106 Cooper Landing Suite 791
East Davidburgh, NH 01901";Qualité;07/12/2023;30/10/2024;1;Chef de projet;CDI;33087;1558;8;William Green
b266a8c4-23d7-44fe-ad3a-7630baee673d;Taylor;Courtney;F;28/03/1992;32;courtney.taylor@xxx.tn;001-761-518-8339x0110;"53908 Garcia Curve Suite 728
South Darlene, MI 18213";Qualité;14/03/2024;;0;Analyste;CDI;46138;4143;17;Christopher Moon
9589eff6-444b-442e-bea2-068a56e6a8c3;Reed;Melissa;M;04/07/1975;49;melissa.reed@xxx.tn;(245)390-7424x30747;"836 Diana Lights
East Michelleville, LA 22585";R&D;17/05/2020;29/09/2022;2;Développeur;CDI;58872;297;10;Christopher Moon
3b47d0cc-ee73-40ad-aa08-0f1a6213c727;Rojas;Spencer;F;31/12/1972;52;spencer.rojas@xxx.tn;+1-711-865-4766;"14580 Turner Overpass
New Baileyton, RI 93060";IT;05/10/2024;;0;Formateur;CDD;41906;680;8;Jacob Lopez
6b5f837d-62ed-4378-ba8f-667e19bcbfa6;Smith;Jerry;M;31/08/1990;34;jerry.smith@xxx.tn;510-534-8018x942;"37107 Katelyn Well
Sampsonmouth, FM 61388";Qualité;20/11/2020;;4;Formateur;CDI;26205;2136;27;Gregory Savage
c3284f05-37a8-4693-af6c-0391eea6412e;Ellison;Vanessa;F;11/05/1964;60;vanessa.ellison@xxx.tn;+1-814-281-9476x3631;"4229 John Square Apt. 403
South Tammy, SC 75718";Service Clients;26/02/2021;;3;Analyste;temps partiel;56353;1809;0;Kevin Jones
60be768b-a97d-47a6-9368-b948d7499ff6;Kennedy;Samantha;M;01/07/1986;38;samantha.kennedy@xxx.tn;+1-379-301-2764x3642;"2262 Holly Loaf
East Frank, MN 75086";Marketing;20/07/2023;;1;Technicien;CDD;51727;3166;19;Krista Brown
44aa3194-da2a-4cb9-a87b-6b0edb12964c;Park;Paul;F;17/12/1964;60;paul.park@xxx.tn;858-388-1351x503;"194 Paul Ports
Jenkinsville, MI 28596";R&D;21/11/2020;;4;Chef de projet;CDD;23407;4232;26;Gregory Savage
702e935a-9436-4f97-84d5-48ce8eeedc3c;Jones;Amy;F;17/09/1975;49;amy.jones@xxx.tn;826.771.4461;"43793 Victor Road
East Joseph, KS 72165";Qualité;16/03/2024;;0;Technicien;temps partiel;56146;1731;24;Gregory Savage
fae54cb4-a986-478f-a37f-91cbcc28ae3d;Berry;Christine;M;10/01/1980;44;christine.berry@xxx.tn;001-573-505-1762x70073;"373 Bowman Via
Alicialand, AZ 65756";IT;18/08/2024;;0;Analyste;temps partiel;17170;75;25;William Green
bae747f7-95f0-407c-9d57-aab1aa63a546;Robertson;David;F;01/12/1971;53;david.robertson@xxx.tn;001-888-905-0429x185;"17530 Mary Lane Apt. 956
Starkview, MO 98029";R&D;04/02/2022;13/12/2022;0;Formateur;temps partiel;28858;754;4;Jacob Lopez
f819468f-30ce-4f39-b129-c945be8145d9;Winters;Jessica;M;28/03/1969;55;jessica.winters@xxx.tn;(925)775-7440;"0231 Simmons Street
North Pedro, MD 34539";Service Clients;12/02/2024;29/07/2024;0;Développeur;temps partiel;38424;3088;12;William Green
914c42b7-007b-4a78-b278-d163d3128e5c;Cruz;Rebecca;M;05/04/1976;48;rebecca.cruz@xxx.tn;001-821-707-0383x755;"44203 Kaufman Spring
Taylorburgh, FM 16635";IT;12/12/2022;21/10/2024;2;Développeur;CDI;35752;2839;5;Stephen Vazquez
a9914652-7537-4dba-8a99-298b647edd5e;Miller;Paul;F;22/03/1998;26;paul.miller@xxx.tn;001-446-612-3856;"645 Ricky Heights Suite 632
Lake Johnfurt, DC 34361";Qualité;29/04/2024;22/09/2024;0;Analyste;temps partiel;31498;3063;24;Stephen Vazquez
39f35b85-eb7c-4a2d-b54b-96494f2a3546;Stevenson;James;F;16/11/1999;25;james.stevenson@xxx.tn;753.309.4497x84866;"1134 Larson Camp
Wallerstad, CO 60641";Qualité;22/10/2024;;0;Chef de projet;temps partiel;57862;4623;17;Christopher Moon
ed8f302e-d30c-44ed-9d87-f7dc4127ce5b;Ford;Tyler;M;30/11/1976;48;tyler.ford@xxx.tn;375-594-9393;"76658 Troy Dam
Lake Aprilshire, KS 90629";Finance et Comptabilité;03/06/2022;01/11/2023;1;Formateur;CDI;23991;1300;11;Jacqueline Brown
d65b79f6-804c-465b-9628-791188edd6d3;Campbell;Robert;M;27/08/1987;37;robert.campbell@xxx.tn;+1-363-842-2321x3440;"16182 Elizabeth Ridges Apt. 266
Carlafurt, NE 64310";Qualité;03/09/2021;;3;Formateur;temps partiel;35385;3416;23;Christopher Moon
48d988a1-e8e3-4274-b7e0-d5717085dbbc;Jones;Darrell;F;03/03/1973;51;darrell.jones@xxx.tn;595.283.4270x612;"8997 Newman Forges Apt. 895
Port Reneemouth, MD 18331";R&D;14/09/2020;;4;Développeur;temps partiel;50951;1485;5;Jacqueline Brown
2587c46a-78d4-4a61-a033-a95aa6092e32;Cortez;Elizabeth;F;28/07/1993;31;elizabeth.cortez@xxx.tn;264-670-8586;"092 Lambert Stream Suite 779
Evansfort, DE 17789";R&D;20/07/2024;16/10/2024;0;Technicien;CDD;49296;3573;20;Gregory Savage
3220a4a8-b610-4b24-a102-0a09328ec7da;Trujillo;Robert;M;05/10/1971;53;robert.trujillo@xxx.tn;883-448-8983;"PSC 1196, Box 9349
APO AE 13342";Service Clients;22/06/2021;06/09/2021;0;Chef de projet;temps partiel;41918;94;7;Kevin Houston
887956f1-1efa-4b54-81ed-065930878e29;Mendez;Brian;F;08/07/1997;27;brian.mendez@xxx.tn;3254530342;"91446 Edwards Landing
New Zacharyborough, OH 83880";Marketing;28/11/2023;12/04/2024;1;Consultant;temps partiel;51155;402;8;Stephen Vazquez
f5d2e1e6-49cf-408d-a5e7-f23824742ec7;Rhodes;Mary;F;10/05/1972;52;mary.rhodes@xxx.tn;001-490-533-2644x8302;"716 Susan Wells
West Robertbury, DE 13049";Marketing;31/07/2021;;3;Ingénieur;CDI;32898;2079;12;Jacob Lopez
b4aa1dca-8f53-4838-8584-6caabb8bfcbd;Hernandez;Ryan;F;08/07/1995;29;ryan.hernandez@xxx.tn;8959695355;"663 Randy Freeway Apt. 400
Tylermouth, CT 96368";Service Clients;29/09/2024;05/10/2024;0;Développeur;CDI;44436;2354;13;Stephen Vazquez
a6a48f65-16ea-4d5d-b987-c9a0d8d0b8c8;Roberts;Jason;F;28/12/1966;58;jason.roberts@xxx.tn;280-410-2461x637;"924 Anthony Village Suite 701
New Dawnmouth, CT 66201";R&D;29/11/2022;08/04/2024;2;Consultant;CDI;53360;4011;20;Christopher Moon
9071e14d-f4f2-4a8e-b2fa-638061870c98;Price;Joseph;F;13/11/1997;27;joseph.price@xxx.tn;4728644849;"057 Robinson Mission
Lake Carolyn, ND 19482";Finance et Comptabilité;10/03/2023;;1;Chef de projet;temps partiel;18422;4800;13;Gregory Savage
a2c1e1d4-131b-4956-872a-5ac130c97d34;Morgan;Tyler;M;01/08/1987;37;tyler.morgan@xxx.tn;(593)362-7062;"902 Torres Plaza
Wilsonshire, AK 03720";Service Clients;20/05/2021;;3;Ingénieur;temps partiel;33554;4745;25;Christopher Moon
decf51f5-ab32-4766-9273-8995ca89ad11;White;Kathleen;M;16/05/1987;37;kathleen.white@xxx.tn;991.585.5855x495;"55613 Danielle Plaza Suite 485
Port Benjamin, IN 93251";Finance et Comptabilité;04/09/2021;29/11/2021;0;Analyste;CDD;41965;1471;4;Jacqueline Brown
80f62b31-c5b0-4b0d-adb9-a07df696899e;Farrell;Stanley;F;03/10/1986;38;stanley.farrell@xxx.tn;331-782-1463;"220 Mary Ferry
Jacobshire, FM 80212";Service Clients;09/06/2022;;2;Développeur;temps partiel;18648;4039;21;Jacqueline Brown
ba72a8e8-b0cc-48a0-9747-c10cdeecbce8;Browning;Robert;F;22/01/1976;48;robert.browning@xxx.tn;001-782-995-8426x71242;"6043 Brooke Gardens
Jesusburgh, KS 12319";Service Clients;06/05/2020;13/02/2023;3;Ingénieur;CDI;30265;778;30;Jacob Lopez
18baf495-154b-4146-97c2-ab1deb91da1a;Holloway;Brandi;F;06/06/1975;49;brandi.holloway@xxx.tn;381-393-6385;"596 Perez Cape Apt. 107
Feliciaville, TN 37772";Service Clients;12/11/2022;;2;Analyste;temps partiel;43746;1004;7;Christopher Moon
7cf8ff3f-c693-435a-a5c8-e6fa0a3a265e;Bates;Jeffrey;M;21/12/1968;56;jeffrey.bates@xxx.tn;001-513-437-3923x33231;"5222 Green River Suite 843
East Andrew, NV 22924";Marketing;22/12/2020;;4;Développeur;temps partiel;28979;3265;5;Kevin Houston
2880c285-3129-4628-8488-9e691570c716;Rivera;Samuel;F;18/06/1972;52;samuel.rivera@xxx.tn;+1-771-279-7406;"13267 Chris Turnpike
Torresside, KS 83745";Finance et Comptabilité;12/03/2024;29/04/2024;0;Développeur;CDD;48793;3482;26;Jacob Lopez
e4889d7c-a6e7-4931-81b0-043dc0af956a;Simon;Jessica;F;25/06/1997;27;jessica.simon@xxx.tn;(837)301-9521;"2083 Christian Lodge
East Mark, MI 57218";Qualité;13/08/2024;24/09/2024;0;Développeur;CDD;34506;3439;23;Christopher Moon
17c7e855-6c0a-452c-9b7a-43bd900a2b50;Tate;Alyssa;F;17/06/1983;41;alyssa.tate@xxx.tn;001-732-938-5409x634;"USNS Romero
FPO AE 83216";Service Clients;28/12/2021;22/09/2022;1;Consultant;temps partiel;41232;4071;0;Stephen Vazquez
f7c7bec0-092b-4179-93fa-d41fb84b659d;Jordan;Joshua;M;23/06/2000;24;joshua.jordan@xxx.tn;8766636952;"2159 Stacy Light
North Rebeccaborough, AS 19482";Finance et Comptabilité;26/09/2024;;0;Consultant;CDD;32519;4241;23;Morgan Banks
301f5124-3d17-4fd0-baa2-27b8b398d5d3;Rodriguez;Tammy;M;04/01/1975;49;tammy.rodriguez@xxx.tn;(920)268-0901x7299;"PSC 4784, Box 8359
APO AA 67674";Marketing;14/03/2023;;1;Formateur;temps partiel;48847;4365;28;William Green
8520b295-855d-46aa-9f06-9f91a3e4ca4c;Knight;Christopher;M;06/12/1969;55;christopher.knight@xxx.tn;601.476.7849;"224 Mark Lock
Martinburgh, NE 09252";Marketing;10/08/2020;12/09/2023;3;Chef de projet;CDI;49956;1447;17;Krista Brown
84cc31aa-5727-4f52-a656-7325f7cf0135;Elliott;Danielle;M;09/01/2000;24;danielle.elliott@xxx.tn;001-622-507-2305x378;"28041 Reynolds Radial Suite 893
New Kendraview, KY 14622";Production;24/10/2022;;2;Ingénieur;temps partiel;17291;2102;29;William Green
3af1aead-3f42-45c3-ab73-a1011493c30f;Boyd;Peter;M;07/12/1990;34;peter.boyd@xxx.tn;(558)663-6655;"16733 Bradley Drive
Glennshire, IN 53563";R&D;22/07/2022;02/08/2022;0;Technicien;CDI;48364;292;25;Christopher Moon
e19b6dd7-b46c-44a5-9763-0d700eb7e062;Valencia;Ronnie;M;21/03/1980;44;ronnie.valencia@xxx.tn;805.814.0904x77305;"132 Richmond Roads Apt. 094
New Devinview, VA 21795";Finance et Comptabilité;31/01/2022;;2;Chef de projet;temps partiel;35826;2390;11;Kevin Houston
057ed87b-71d7-4c55-85b5-d451cdf3b232;Sanchez;Jason;M;11/02/1969;55;jason.sanchez@xxx.tn;6643319198;"86506 Rodney Pass Apt. 003
Crystalborough, AK 40957";IT;25/04/2020;;4;Consultant;CDI;54971;4153;30;Stephen Vazquez
d65acedf-7ef1-448c-9e0e-02828ff74652;Montgomery;John;M;06/01/1979;45;john.montgomery@xxx.tn;(995)800-1949x4682;"404 Mejia Isle Suite 757
Whitefort, WI 46054";Marketing;11/12/2020;03/10/2022;2;Technicien;temps partiel;33733;2523;0;Morgan Banks
04597d0e-dede-480b-ab11-90efe8cf8812;Andrews;Timothy;M;02/07/1976;48;timothy.andrews@xxx.tn;001-207-723-8377x96261;"65317 Deborah Court Suite 056
New Garyland, MT 72709";R&D;06/07/2022;;2;Technicien;CDI;48246;665;17;Christopher Moon
6b636a7b-946f-46f4-932e-95d66c8719b3;James;Randy;F;02/06/1971;53;randy.james@xxx.tn;(753)268-6313;"6876 Shannon Islands Suite 298
Port Destiny, HI 10318";Production;19/08/2023;14/07/2024;1;Ingénieur;temps partiel;16432;2848;27;Christopher Moon
63865c86-a977-4794-bc44-81214e50ae44;Mcconnell;James;F;01/03/1976;48;james.mcconnell@xxx.tn;(920)423-1145;"366 Cowan Ranch Suite 123
Kimtown, KS 21049";Production;04/04/2023;;1;Technicien;CDI;22440;879;8;Stephen Vazquez
ac48ca59-c95c-4b40-81e3-e1ba88a04d54;Wilkins;Danny;M;12/07/2000;24;danny.wilkins@xxx.tn;678-269-4248x660;"07819 Williams Trail Apt. 336
Victoriaton, IA 80770";Marketing;25/06/2023;;1;Développeur;CDD;21886;2003;3;Jacqueline Brown
50a71276-6721-47de-afba-002251a437a8;Dodson;John;F;22/11/1984;40;john.dodson@xxx.tn;644-951-8509;"0026 Lisa Creek Apt. 366
West Katiehaven, UT 70677";Qualité;31/05/2024;;0;Chef de projet;CDD;22682;2601;15;Jacqueline Brown
a0c460ab-36f1-45c0-9e7e-9fa3cafe4d5f;Taylor;Thomas;F;30/12/1997;27;thomas.taylor@xxx.tn;(794)426-7077x1089;"5266 Brian Lodge Suite 098
Reidmouth, FL 13956";Qualité;21/10/2024;;0;Chef de projet;CDI;26596;2822;16;Kevin Jones
1a874912-066d-4941-9f7d-c765031c8276;Pacheco;Brittany;M;05/06/1991;33;brittany.pacheco@xxx.tn;485.785.0864x59611;"1618 Pamela Hollow Apt. 862
Perezburgh, DE 68202";Finance et Comptabilité;20/04/2021;;3;Analyste;CDI;41928;1499;24;William Green
cb269dc7-d941-4a69-ac76-2f0c1c611bd7;Harrington;Penny;M;01/06/1998;26;penny.harrington@xxx.tn;925.612.3758;"01749 Hamilton Course Suite 336
Ryanmouth, AR 59077";Production;01/08/2022;19/09/2022;0;Analyste;temps partiel;35016;2725;3;Kevin Houston
65a58666-adc0-4d26-93ee-5000cdc3e904;Wright;Jose;F;28/04/1976;48;jose.wright@xxx.tn;+1-654-547-8795x6100;"17856 Kelly Mountains
Torresstad, AZ 54804";R&D;11/10/2023;16/06/2024;1;Analyste;CDI;39536;1960;10;Krista Brown
21a44843-aba7-429a-82eb-e83df2eda8c9;Nguyen;Amy;M;27/07/1966;58;amy.nguyen@xxx.tn;(262)364-2232x93698;"432 Deborah Street Apt. 554
Maryland, AL 41626";Marketing;19/03/2020;20/06/2024;4;Analyste;temps partiel;19228;1506;11;Gregory Savage
fcf347aa-156f-4907-a6fe-5207391ea5c0;Brown;Stephanie;F;07/03/1966;58;stephanie.brown@xxx.tn;798-726-0832x702;"755 Sara Plaza Apt. 362
South Benjamin, WI 74701";Service Clients;13/12/2020;12/11/2023;3;Analyste;temps partiel;26744;808;5;William Green
63199fb0-0e95-499d-b18f-9ac3694e0a7a;Young;Brendan;F;11/01/1981;43;brendan.young@xxx.tn;366.707.3211;"82427 Jamie Forks
Catherinestad, VT 10280";Qualité;14/06/2023;;1;Développeur;CDI;25059;2414;20;Kevin Houston
4f52ced5-d70f-4316-bf55-acb5645a5ab5;Crawford;David;M;02/08/2002;22;david.crawford@xxx.tn;624.376.3797x60258;"99423 Giles Camp Apt. 780
North Kathleentown, IN 17882";R&D;26/02/2022;18/04/2024;2;Analyste;temps partiel;51211;187;6;William Green
ce09c955-8d4d-49f5-97dd-38ce1e31fb8b;Smith;Ashley;M;14/02/1988;36;ashley.smith@xxx.tn;(988)253-0047;"562 James Forge Suite 281
South Stephanietown, OR 20579";Qualité;21/03/2020;;4;Développeur;CDD;31725;1404;8;Christopher Moon
27be1b75-4868-462d-92a6-c2cdbce3c4b2;Collins;Thomas;F;22/01/1981;43;thomas.collins@xxx.tn;360-987-3006;"5300 Martin Island Apt. 875
Ericshire, FL 80423";Finance et Comptabilité;10/09/2021;10/09/2024;3;Technicien;CDI;34980;3299;29;Kevin Houston
5dbd0c9a-c175-4788-ad7f-362df5f19325;Bennett;Sally;M;29/07/1978;46;sally.bennett@xxx.tn;+1-555-500-0698x6882;"190 Marshall Greens
Bakerchester, NE 46541";Production;07/11/2022;30/09/2024;2;Développeur;temps partiel;31965;4562;20;Jacqueline Brown
6c4cd909-d97a-47da-9c18-6c3017dd4ab3;Baker;Roberta;F;01/12/1999;25;roberta.baker@xxx.tn;+1-975-388-8486x931;"PSC 4722, Box 5459
APO AA 79942";Marketing;14/10/2020;24/12/2020;0;Développeur;temps partiel;42347;2645;15;Morgan Banks
01422f75-b872-460c-ba4e-30e41c1c516a;Morales;Jimmy;F;28/04/1979;45;jimmy.morales@xxx.tn;491-812-7409;"9973 Melissa Crescent Suite 142
South John, WI 75119";Service Clients;15/08/2021;21/02/2024;3;Analyste;CDI;22406;4712;4;Kevin Jones
12201b28-a5a7-4d49-a22e-53c08f708e40;Harris;Cheryl;M;31/03/1995;29;cheryl.harris@xxx.tn;+1-369-261-5816x022;"685 Kayla Course Suite 979
Lynnville, PW 92559";Qualité;26/11/2020;21/05/2023;3;Ingénieur;CDD;45765;4316;2;Jacob Lopez
91eb585b-43fd-43e1-8f54-77ed048f01ff;Smith;David;M;15/05/1984;40;david.smith@xxx.tn;+1-951-598-3177;"Unit 8345 Box 3561
DPO AE 22675";Production;29/10/2024;02/11/2024;0;Analyste;CDI;38577;4;0;Christopher Moon
01987d27-23dd-4c7f-8727-5eca74424556;Russell;Calvin;F;03/11/2001;23;calvin.russell@xxx.tn;(281)587-9574;"9487 Ryan Skyway Suite 695
Lake Curtis, IN 61618";IT;12/06/2024;;0;Chef de projet;CDD;44233;2168;27;Kevin Jones
6a54b593-368f-4052-8f38-b308ebc1f2ec;Perez;Kayla;M;24/09/1966;58;kayla.perez@xxx.tn;406-467-2996;"08483 Kelly Ramp
Sandratown, LA 88768";Production;13/04/2021;24/07/2024;3;Analyste;CDI;25155;1648;10;Jacob Lopez
49d83dc4-0180-47d0-8333-c0c3e1f0c5f4;Sims;Ryan;F;07/01/1985;39;ryan.sims@xxx.tn;672.770.6871;"902 Jamie Unions Apt. 248
Brownview, NM 06146";Finance et Comptabilité;19/07/2021;30/08/2024;3;Consultant;CDD;27620;2781;10;Gregory Savage
94211554-e2fe-48f2-9d6f-a81f3f74c6e0;Evans;Brenda;M;28/07/1992;32;brenda.evans@xxx.tn;788.728.6297x55988;"99190 Mathis Burg Suite 938
Reyesfurt, IA 76633";Production;26/02/2024;18/09/2024;0;Technicien;temps partiel;25756;4194;14;Jacob Lopez
c71b3550-70bf-4a52-8322-d289189628c5;Hart;Rebecca;F;17/09/1995;29;rebecca.hart@xxx.tn;+1-869-754-0618;"1880 Bradley Stravenue Suite 088
East Michael, ND 07468";Production;01/10/2022;17/10/2022;0;Consultant;CDD;49592;3213;9;Krista Brown
c983453c-bcf9-4b1a-a31f-546185e80c9f;Shaffer;Robert;M;04/03/1967;57;robert.shaffer@xxx.tn;840.732.7573;"907 Laura Isle
East Tracy, WI 92309";Marketing;12/02/2020;07/05/2022;2;Technicien;CDI;20337;4197;20;Kevin Jones
ab44be10-9fd5-439e-b7f6-cf4ebd4b353d;Wilson;Steven;M;07/05/1988;36;steven.wilson@xxx.tn;+1-870-561-7915x62225;"6303 Anthony Knoll Suite 935
West Davidshire, LA 90049";Marketing;10/09/2024;;0;Consultant;CDD;17682;142;19;William Green
e460a675-4278-48db-900c-aefde0bd2721;Williams;Justin;M;04/09/1977;47;justin.williams@xxx.tn;691-366-8759;"028 Drake Pines Apt. 626
New Jean, OK 58562";Finance et Comptabilité;11/07/2020;19/11/2022;2;Analyste;CDD;59020;3054;2;Christopher Moon
a35d9f4e-2be5-4d81-8dc5-9d0ea231a721;Li;Audrey;M;26/07/2000;24;audrey.li@xxx.tn;7093966547;"50955 Sarah Gateway
Edwardside, MS 12231";Marketing;30/12/2022;25/07/2024;2;Consultant;CDI;17464;3907;3;Krista Brown
68f111c6-ddef-4680-9eb8-39597f119389;Sanders;Nicole;M;27/10/1996;28;nicole.sanders@xxx.tn;001-494-802-9619x693;"78515 Benjamin Views
Jenniferton, PW 56894";Finance et Comptabilité;31/05/2023;;1;Chef de projet;CDD;47973;2896;0;Morgan Banks
dc00afee-8541-4e03-8b4c-7788897ad387;Jones;Mark;M;26/04/1988;36;mark.jones@xxx.tn;2868167835;"899 Gonzalez Squares Apt. 044
Murraychester, MS 15356";Production;27/03/2022;;2;Analyste;CDD;34227;1289;21;William Green
ce18533d-90c9-4531-8186-b0d835f01b7b;Harrison;Jessica;F;11/10/1994;30;jessica.harrison@xxx.tn;968-536-1567x806;"288 Alicia Overpass
Williamfort, IA 12867";R&D;29/06/2023;;1;Développeur;temps partiel;44211;1395;13;Kevin Houston
80e50365-da11-4afa-b72e-33beff86e9fd;Tran;Jessica;F;13/04/1998;26;jessica.tran@xxx.tn;985.942.1484x461;"9981 Bishop Crossing Suite 048
Port Caseymouth, DC 50757";Qualité;18/08/2021;;3;Chef de projet;temps partiel;55721;4506;12;Jacqueline Brown
ee12ea33-2a88-4ae1-bca6-a63322320962;Green;Kendra;M;22/04/1989;35;kendra.green@xxx.tn;220-594-6820x8668;"6543 Morris Hills Suite 290
Lake Patriciaview, GA 05085";Service Clients;20/09/2021;;3;Chef de projet;CDD;46622;2591;30;Jacob Lopez
2ae3f2f7-ec50-4302-8664-ddb42d1a4aec;Boyle;Rebecca;F;17/09/1989;35;rebecca.boyle@xxx.tn;001-471-543-4253;"0497 Stewart Walks
Alvarezville, ME 81474";Marketing;02/01/2021;;3;Ingénieur;temps partiel;46203;4967;25;William Green
acd36cc2-e64c-404c-a288-06b388ccdc5a;Ortega;Renee;M;11/12/1980;44;renee.ortega@xxx.tn;9096175785;"66027 Stephanie Highway Suite 375
Heatherfort, MT 24591";Service Clients;04/11/2020;;4;Technicien;temps partiel;29289;2005;0;William Green
100399b3-780a-4542-a863-8abb8a0f4fa5;Sutton;Holly;M;12/02/2001;23;holly.sutton@xxx.tn;001-534-996-3169;"404 Cruz Key
Aaronview, MO 28760";IT;02/10/2024;06/10/2024;0;Analyste;CDI;49512;2311;25;Morgan Banks
b3884ab6-8df7-4120-a4c8-66ba85bb98a2;Taylor;Mark;F;06/03/1988;36;mark.taylor@xxx.tn;304-267-6872;"3845 Carroll Passage Apt. 074
West Jason, MD 97907";Qualité;01/08/2020;;4;Technicien;CDD;47550;4698;5;Krista Brown
9cc25e54-4016-4f22-9a56-de707db6dd35;Morrow;Jennifer;F;19/09/1996;28;jennifer.morrow@xxx.tn;+1-947-695-8811x82949;"52384 Lee Course
Taylorton, NC 87789";Service Clients;21/10/2024;22/10/2024;0;Analyste;CDD;30821;527;24;Jacqueline Brown
b17ed820-3f1c-41a9-b3af-6a90a2d5d71b;Cohen;Denise;M;08/08/1975;49;denise.cohen@xxx.tn;(502)524-1084x60002;"760 Jennifer Knolls Apt. 293
North Cynthiamouth, MN 06213";IT;01/10/2022;;2;Formateur;CDD;38419;1499;29;Morgan Banks
ba033a2a-dd97-4cd2-b016-7e5b33eb3cf4;Rojas;Eric;F;17/08/1974;50;eric.rojas@xxx.tn;684.387.0786x8463;"01012 Kenneth Causeway Apt. 827
Port Laurieport, NH 32980";Qualité;10/03/2023;;1;Technicien;temps partiel;20825;3898;10;Gregory Savage
90ff1e7a-3d1e-4521-a3f2-8f4512fc925c;Hughes;Mark;M;04/12/1987;37;mark.hughes@xxx.tn;870-634-1658;"889 Courtney Corners
Lake Tyler, MT 79911";Marketing;16/05/2024;05/11/2024;0;Chef de projet;temps partiel;23565;1811;1;Stephen Vazquez
ad84bee5-5bd3-4868-8754-60821ed30bb3;Hill;Bradley;M;12/07/1979;45;bradley.hill@xxx.tn;(983)354-0383;"854 Austin Mount Suite 672
Hartmanville, IA 44478";Production;01/10/2021;08/06/2024;3;Formateur;temps partiel;43599;4209;27;Christopher Moon
b3f2adeb-5695-4f63-899e-c3c96bf05165;Love;Brittany;M;13/07/1986;38;brittany.love@xxx.tn;+1-981-488-4253;"25148 Alexis Club Apt. 580
Mccarthyhaven, KY 04515";Marketing;29/05/2024;;0;Formateur;temps partiel;58994;286;22;Jacqueline Brown
315d78d4-03fa-4c59-a9e8-0538880b3ff9;Miller;Crystal;F;18/06/1979;45;crystal.miller@xxx.tn;452-682-6071x97950;"96235 Cameron Cape
West Robert, DE 87953";Finance et Comptabilité;04/01/2024;26/09/2024;0;Ingénieur;CDI;31317;424;15;Morgan Banks
a4c0dde0-5b94-42ed-9969-1d4153a55d12;Mcdonald;Andrea;F;22/05/1992;32;andrea.mcdonald@xxx.tn;3753482416;"32396 Donovan Stravenue
South Bryanmouth, NH 04525";R&D;22/01/2021;;3;Analyste;temps partiel;42642;4933;19;Kevin Houston
28d1af89-47f9-4252-9474-ae8e6a4cfb4b;Zhang;Miguel;M;25/02/1973;51;miguel.zhang@xxx.tn;+1-580-955-4242x852;"460 Jones Skyway
Davisville, PR 26424";IT;03/10/2020;03/06/2024;4;Analyste;CDI;53625;2693;25;Stephen Vazquez
baa57f5e-f169-45a8-bf1c-8815e8983868;Vega;Susan;F;12/09/1981;43;susan.vega@xxx.tn;001-572-863-4683x0175;"58383 Mcdonald Park
East Nathanielstad, MS 57995";Marketing;15/07/2023;;1;Technicien;temps partiel;36249;2709;25;William Green
4fd9ba8f-6dc6-4925-a2d5-5697ec3672c8;Robertson;Misty;M;14/01/1999;25;misty.robertson@xxx.tn;+1-457-388-3455x315;"68596 April Groves
East Williamtown, MO 11975";IT;20/01/2022;;2;Développeur;temps partiel;38397;3820;11;Krista Brown
3f102262-7680-4d7a-bb11-edbcbd0f8012;Trevino;Paul;M;26/11/1979;45;paul.trevino@xxx.tn;(752)725-2685;"2752 Whitney Camp Suite 431
New Thomasfort, IN 31939";Qualité;26/09/2024;06/10/2024;0;Développeur;CDI;18946;1230;16;Kevin Jones
0cb61777-8ec1-4d46-b2ff-9c4fb86ba07b;Lee;Justin;F;29/07/2002;22;justin.lee@xxx.tn;(508)987-6315x9539;"28858 Jordan Terrace
Dawsonberg, CA 39901";Marketing;10/02/2021;07/12/2023;2;Ingénieur;CDI;31833;1957;27;William Green
